ID,Fp1_F7,Fp1_T7,Fp1_P7,Fp1_O1,Fp1_Fp2,Fp1_F8,Fp1_T8,Fp1_P8,Fp1_O2,Fp1_F3,Fp1_C3,Fp1_P3,Fp1_F4,Fp1_C4,Fp1_P4,Fp1_Fz,Fp1_Cz,Fp1_Pz,F7_T7,F7_P7,F7_O1,F7_Fp2,F7_F8,F7_T8,F7_P8,F7_O2,F7_F3,F7_C3,F7_P3,F7_F4,F7_C4,F7_P4,F7_Fz,F7_Cz,F7_Pz,T7_P7,T7_O1,T7_Fp2,T7_F8,T7_T8,T7_P8,T7_O2,T7_F3,T7_C3,T7_P3,T7_F4,T7_C4,T7_P4,T7_Fz,T7_Cz,T7_Pz,P7_O1,P7_Fp2,P7_F8,P7_T8,P7_P8,P7_O2,P7_F3,P7_C3,P7_P3,P7_F4,P7_C4,P7_P4,P7_Fz,P7_Cz,P7_Pz,O1_Fp2,O1_F8,O1_T8,O1_P8,O1_O2,O1_F3,O1_C3,O1_P3,O1_F4,O1_C4,O1_P4,O1_Fz,O1_Cz,O1_Pz,Fp2_F8,Fp2_T8,Fp2_P8,Fp2_O2,Fp2_F3,Fp2_C3,Fp2_P3,Fp2_F4,Fp2_C4,Fp2_P4,Fp2_Fz,Fp2_Cz,Fp2_Pz,F8_T8,F8_P8,F8_O2,F8_F3,F8_C3,F8_P3,F8_F4,F8_C4,F8_P4,F8_Fz,F8_Cz,F8_Pz,T8_P8,T8_O2,T8_F3,T8_C3,T8_P3,T8_F4,T8_C4,T8_P4,T8_Fz,T8_Cz,T8_Pz,P8_O2,P8_F3,P8_C3,P8_P3,P8_F4,P8_C4,P8_P4,P8_Fz,P8_Cz,P8_Pz,O2_F3,O2_C3,O2_P3,O2_F4,O2_C4,O2_P4,O2_Fz,O2_Cz,O2_Pz,F3_C3,F3_P3,F3_F4,F3_C4,F3_P4,F3_Fz,F3_Cz,F3_Pz,C3_P3,C3_F4,C3_C4,C3_P4,C3_Fz,C3_Cz,C3_Pz,P3_F4,P3_C4,P3_P4,P3_Fz,P3_Cz,P3_Pz,F4_C4,F4_P4,F4_Fz,F4_Cz,F4_Pz,C4_P4,C4_Fz,C4_Cz,C4_Pz,P4_Fz,P4_Cz,P4_Pz,Fz_Cz,Fz_Pz,Cz_Pz
S_2121356_e_018.set,0.7986514,0.5727956,0.2849806,0.160819,0.3171951,0.2695784,0.1206064,0.09975313,0.09720445,0.6282294,0.3590263,0.188708,0.07940146,0.08612979,0.09457064,0.1810805,0.1483615,0.1261017,0.8267876,0.4917184,0.2925888,0.2545114,0.1883684,0.100108,0.1078184,0.1576202,0.6878099,0.5245025,0.3373736,0.07864737,0.1106079,0.1425399,0.2183766,0.2407954,0.2251125,0.7687807,0.5001333,0.1503284,0.1152521,0.09718248,0.1492357,0.2746916,0.6737744,0.6854681,0.5416589,0.08234336,0.1643293,0.224285,0.2576121,0.3498912,0.3649212,0.8228862,0.03832066,0.04207978,0.2323673,0.3603956,0.5582461,0.5438756,0.8012674,0.8502215,0.1865042,0.3803926,0.484759,0.3748883,0.5961236,0.6705984,0.06339626,0.08256787,0.3890103,0.5940832,0.8538255,0.3535184,0.6486967,0.8790792,0.2823598,0.5172954,0.6884463,0.4030817,0.6718572,0.8412256,0.6945504,0.3420914,0.1759286,0.08209465,0.0573663,0.02535279,0.04819208,0.520615,0.2735012,0.1460136,0.1357772,0.1024738,0.08228382,0.5447178,0.3464169,0.1555032,0.07852882,0.05240737,0.08438182,0.5271887,0.3912334,0.2734019,0.1938905,0.1967963,0.1550837,0.8636512,0.5847346,0.1569606,0.3052534,0.4564315,0.6773898,0.8497103,0.7984979,0.4148931,0.6161158,0.6212209,0.8242217,0.1811868,0.3878495,0.6108832,0.5168301,0.8127872,0.935182,0.4194287,0.6960339,0.8005019,0.2383904,0.4953984,0.7612773,0.374601,0.6507697,0.8498421,0.415767,0.6923097,0.8806129,0.7995977,0.5077596,0.2229616,0.3024137,0.2720298,0.6113682,0.5138033,0.3755535,0.8384606,0.3260222,0.5336296,0.5405222,0.6666397,0.7997777,0.6910007,0.3681078,0.6605706,0.7657339,0.5296409,0.8389421,0.9132591,0.7847717,0.5498374,0.6699722,0.5808999,0.4489017,0.8859627,0.6599748,0.858403,0.7857097,0.5114048,0.8346206,0.9213622,0.7792573,0.5260112,0.8693584
S_2121356_e_019.set,0.7528299,0.5100678,0.275677,0.1251348,0.2756423,0.2632653,0.1087439,0.06773535,0.05406588,0.6669972,0.3753811,0.1621716,0.05396266,0.04443721,0.04420313,0.190569,0.1280474,0.07541802,0.8157632,0.5196938,0.282719,0.1950839,0.160497,0.04837305,0.05157585,0.1133472,0.6824006,0.5657261,0.3476854,0.04268311,0.07066832,0.09236001,0.1924314,0.2356389,0.1920439,0.8184211,0.5616364,0.1047089,0.07801915,0.08007406,0.1493718,0.3059317,0.6150012,0.714017,0.5974964,0.05470476,0.168108,0.230468,0.2576655,0.4022773,0.3949375,0.8469813,0.03341064,0.05838646,0.2146222,0.3515088,0.5716454,0.5096367,0.7889961,0.8663006,0.1392075,0.3638298,0.468878,0.3720521,0.6262329,0.6735059,0.04123367,0.07859932,0.3347342,0.5243379,0.8271372,0.3594021,0.6489445,0.8882039,0.2037131,0.4703963,0.6319646,0.4068756,0.673972,0.8262822,0.7236757,0.4407132,0.2294962,0.07913896,0.05383584,0.04234627,0.04557106,0.6693878,0.3544977,0.1796547,0.2423124,0.1471377,0.08441341,0.6958706,0.4458722,0.1738809,0.05530288,0.07055866,0.1051381,0.5754969,0.4824678,0.3230081,0.2011338,0.2315284,0.1815333,0.8806708,0.5578454,0.07685726,0.2381285,0.3992074,0.574213,0.8378116,0.7749412,0.3431637,0.5568066,0.5761454,0.7845604,0.1122545,0.3248421,0.5690507,0.3956364,0.8127248,0.9248633,0.3196217,0.6285887,0.7683227,0.2293252,0.4819609,0.7701027,0.2766882,0.6428548,0.8367448,0.4010064,0.6871848,0.8942704,0.7886172,0.4799465,0.1803094,0.2468087,0.2067429,0.6342074,0.516665,0.3310813,0.8258464,0.2596944,0.4952022,0.4848753,0.6445668,0.8145769,0.6634653,0.2710041,0.6169215,0.7301608,0.5176595,0.8531563,0.9051766,0.6887147,0.4176115,0.6644704,0.5031577,0.3282849,0.8714522,0.6212844,0.8384756,0.7578625,0.4252021,0.7864373,0.9033778,0.7413964,0.4854084,0.8612953
S_2121356_e_020.set,0.7442941,0.4404612,0.2158819,0.1122687,0.3520361,0.2618144,0.08224072,0.04938869,0.0596821,0.5657359,0.3506047,0.1497951,0.05569625,0.05324035,0.04600789,0.1929502,0.142691,0.08366141,0.7845226,0.4771107,0.2715879,0.2249797,0.1092331,0.03349967,0.06189308,0.1419732,0.7136297,0.5924995,0.3456715,0.04515071,0.09436943,0.1063389,0.2808757,0.2845156,0.207345,0.8222277,0.5666422,0.1128589,0.03259202,0.08579932,0.1785998,0.3435953,0.6650438,0.7663015,0.6388486,0.07168155,0.2127715,0.2725195,0.3399789,0.4608771,0.4425563,0.8297122,0.03952833,0.03265158,0.2217162,0.3836214,0.5869467,0.4964861,0.7628324,0.8656687,0.1425219,0.3832559,0.5020419,0.3606952,0.6063045,0.6961684,0.03050039,0.0622643,0.3307733,0.5597009,0.852002,0.3531483,0.6100014,0.8767112,0.2023389,0.4976059,0.6719949,0.3463044,0.6391005,0.8361399,0.588143,0.2913999,0.1427212,0.04251062,0.0500789,0.02696925,0.02053703,0.4949278,0.2287491,0.1167245,0.09398883,0.0530184,0.04071809,0.6502777,0.3756766,0.133564,0.03023843,0.03068909,0.06907949,0.5493127,0.3973528,0.2571507,0.1740918,0.1656583,0.1318382,0.8519806,0.5089447,0.09503923,0.2233089,0.3689801,0.6099575,0.7867566,0.7192328,0.380788,0.528195,0.5296381,0.778386,0.1509293,0.3443561,0.5715467,0.4642411,0.806519,0.9079406,0.3915204,0.6510646,0.7664674,0.252252,0.4872347,0.7656621,0.29614,0.6443905,0.8356832,0.3807231,0.6876051,0.8899619,0.8053587,0.4967366,0.2101948,0.3026978,0.2651579,0.6461914,0.5507063,0.3654391,0.8055352,0.2688104,0.4898595,0.506675,0.6659418,0.8051293,0.6639549,0.292927,0.6155506,0.7438035,0.499544,0.8159624,0.8988287,0.757115,0.4962561,0.6405349,0.5220934,0.3595085,0.8745579,0.6658766,0.8225549,0.7458031,0.4929723,0.7962763,0.9021543,0.7870716,0.5017908,0.8507398
S_2121356_e_021.set,0.7258156,0.464866,0.2794365,0.1528464,0.2945465,0.2511808,0.07680774,0.06153499,0.08558483,0.6146302,0.3628365,0.1970592,0.06079654,0.04975711,0.06733321,0.1635464,0.1483946,0.1209228,0.7902287,0.4879533,0.2867698,0.2288713,0.1605299,0.06691417,0.07313651,0.1513107,0.6613503,0.5331085,0.3344156,0.05642046,0.07980171,0.1075303,0.1830018,0.2354768,0.2066969,0.8048781,0.5415764,0.1438416,0.09712002,0.09226671,0.139019,0.2957555,0.6427972,0.7176098,0.5925764,0.09330966,0.176234,0.2287745,0.260494,0.3877987,0.3947423,0.8331041,0.08745815,0.05777709,0.1820583,0.3029766,0.5461378,0.5565951,0.7865201,0.8575994,0.1617236,0.3396551,0.4466071,0.3521783,0.5732413,0.6618849,0.08142307,0.06515812,0.2786153,0.4778385,0.8266003,0.3973945,0.6361078,0.8718107,0.2069999,0.4277933,0.6176251,0.3517731,0.6005011,0.8162808,0.6580791,0.3920775,0.1716432,0.08025245,0.045664,0.06140457,0.08014457,0.6256416,0.2997782,0.1472238,0.1821486,0.1067304,0.08346396,0.6276515,0.3802793,0.1259471,0.0426277,0.06566463,0.07853084,0.6114878,0.428317,0.2626554,0.2475547,0.201138,0.1276559,0.8223407,0.4608076,0.1189625,0.2534834,0.3485615,0.6521819,0.8363715,0.7357669,0.4400164,0.5498923,0.4988,0.7400648,0.1598815,0.3344533,0.51063,0.429125,0.7711419,0.9078462,0.4117644,0.6486834,0.714178,0.269475,0.4709154,0.7241479,0.2591901,0.5439688,0.791846,0.3625467,0.619548,0.8404361,0.8157656,0.5439051,0.2064444,0.2991599,0.275449,0.5973964,0.5415223,0.4013781,0.8321691,0.286916,0.4910841,0.5042161,0.6295035,0.7848768,0.6733649,0.2843428,0.5742495,0.7028056,0.4890685,0.7948757,0.8879239,0.7363464,0.4475037,0.6949086,0.5049604,0.3284295,0.8438011,0.6858467,0.8178599,0.6884134,0.5010771,0.797153,0.8723208,0.7700294,0.4905547,0.8283498
S_2121356_e_022.set,0.7604048,0.5054311,0.2341266,0.06407212,0.3865202,0.3553212,0.1727288,0.07532034,0.02150164,0.6413386,0.3001117,0.1056806,0.09100148,0.04462704,0.03724879,0.1354467,0.07083077,0.03797403,0.8260373,0.4742755,0.2058984,0.2831186,0.2174275,0.08163912,0.04565015,0.07219352,0.7074122,0.5126624,0.2685797,0.05235776,0.0426387,0.0584501,0.1693698,0.1690371,0.1249742,0.7583737,0.4503167,0.1310774,0.07736228,0.0282715,0.07651278,0.2176704,0.670921,0.6987673,0.5171567,0.02808546,0.1029637,0.1618337,0.2385308,0.3323872,0.3082848,0.813548,0.02856345,0.0147851,0.1164769,0.270322,0.5295151,0.5302141,0.8038703,0.8544776,0.09316748,0.3020106,0.4273907,0.3338303,0.5822281,0.6412403,0.03407025,0.05766927,0.2629298,0.5013358,0.8437234,0.2894109,0.6307582,0.890531,0.1886324,0.4765564,0.6602148,0.3300552,0.6721408,0.8453901,0.7342041,0.5220405,0.2926154,0.09285891,0.0777041,0.0257652,0.03620309,0.6468606,0.3569477,0.2103123,0.1348386,0.1163471,0.09539808,0.7702358,0.4865778,0.1744147,0.06008288,0.02713733,0.06857518,0.6652468,0.5097029,0.3379106,0.1687069,0.207713,0.172893,0.8404582,0.4663845,0.0357099,0.1496263,0.2992137,0.6974959,0.7993619,0.7005794,0.2818679,0.4817958,0.4845566,0.7510403,0.07916448,0.2885948,0.5164187,0.5533059,0.8430508,0.9173529,0.3368447,0.6504307,0.7457228,0.1591695,0.4498626,0.7463678,0.3160807,0.6485066,0.8484244,0.3369179,0.6930745,0.8904931,0.7624823,0.4396714,0.1001963,0.1747652,0.1712185,0.5592582,0.4278487,0.2775448,0.8266008,0.2093995,0.4243915,0.4586587,0.5994353,0.7616954,0.636247,0.2596252,0.5781527,0.7092201,0.4758861,0.8361182,0.8899676,0.7774074,0.5281202,0.5913628,0.5233721,0.3767641,0.8805973,0.5882025,0.8246772,0.7481565,0.4370924,0.8076707,0.9012096,0.7194412,0.463719,0.8662709
S_2121356_e_023.set,0.700085,0.473635,0.2882095,0.1608099,0.219234,0.1562634,0.09800744,0.09849482,0.107805,0.6551214,0.3999121,0.2066166,0.06613176,0.07898653,0.09493443,0.222169,0.1847849,0.1372314,0.8127297,0.531284,0.3240624,0.1739117,0.08835438,0.06828641,0.1100576,0.1953568,0.7260618,0.6233916,0.3943441,0.08214003,0.1248368,0.1466237,0.2794152,0.3167378,0.2563873,0.8185322,0.5853587,0.08112797,0.0473649,0.1179169,0.2094193,0.375915,0.6815686,0.7677475,0.6422212,0.1130313,0.2326693,0.2841704,0.3249842,0.4661543,0.4548788,0.8629757,0.03754462,0.05452644,0.2368257,0.3898527,0.6290799,0.5633544,0.7901773,0.8768389,0.1883102,0.3985852,0.499796,0.3957427,0.6328772,0.7088459,0.03943343,0.09025487,0.3716233,0.5813442,0.8614842,0.4010409,0.6453924,0.8881518,0.2353009,0.5062907,0.6723583,0.3777067,0.6597931,0.838881,0.7223567,0.3921662,0.2449823,0.0760808,0.02988521,0.02221602,0.04807315,0.6068285,0.3317922,0.2011886,0.180157,0.1158457,0.09603512,0.6804087,0.4515304,0.1829854,0.02004238,0.05646379,0.112286,0.7012331,0.5246611,0.3636415,0.2269531,0.2278165,0.202031,0.8798163,0.5734109,0.1252609,0.2549734,0.4007409,0.6541644,0.8246706,0.7831967,0.3975572,0.5597054,0.5878552,0.8052714,0.1977941,0.366259,0.5855262,0.5160781,0.8214139,0.9304048,0.3959323,0.6453264,0.7750323,0.2911163,0.5043955,0.7723143,0.3159992,0.6328645,0.8324962,0.3782367,0.6680606,0.8753715,0.8419432,0.555739,0.195306,0.3092716,0.2929407,0.6323699,0.595053,0.4230255,0.8272913,0.2784386,0.4878784,0.5049623,0.646885,0.805809,0.6774082,0.320758,0.6158214,0.7275146,0.5235128,0.8257819,0.8941919,0.7860434,0.5386789,0.6429932,0.5480998,0.416239,0.8839646,0.6531608,0.8190491,0.7550286,0.4986413,0.7878317,0.8865693,0.7961119,0.5325271,0.8522432
S_2121356_e_024.set,0.6586105,0.4982325,0.3008276,0.1047067,0.3108038,0.2045725,0.1165962,0.09748647,0.1193993,0.5490838,0.3819038,0.2000991,0.051364,0.07593985,0.09471603,0.1843911,0.1739743,0.1379991,0.7919001,0.4678853,0.2913099,0.1926629,0.1269499,0.07004311,0.1027447,0.1424283,0.6269596,0.518618,0.3414101,0.04760051,0.1067736,0.1225716,0.2536598,0.300911,0.2138029,0.783389,0.5162566,0.1383522,0.07286369,0.09468299,0.1907302,0.326135,0.6471733,0.7024343,0.5885718,0.1167976,0.2220627,0.2635047,0.3246227,0.4350023,0.3962875,0.6732225,0.07223116,0.06216718,0.1716601,0.3327129,0.5771366,0.5105355,0.7225112,0.8276897,0.185193,0.3516692,0.452751,0.3398845,0.5341833,0.6559441,0.04462156,0.06374492,0.2498608,0.4497102,0.677377,0.3341168,0.5205772,0.7280898,0.1672139,0.3871907,0.5265394,0.3044522,0.5257667,0.6692379,0.6716125,0.430914,0.2322332,0.06795715,0.05294171,0.05134371,0.05402849,0.5346907,0.2882794,0.1687523,0.1947862,0.111426,0.07330367,0.701107,0.4061214,0.130662,0.06270087,0.08582772,0.09896977,0.5532993,0.4110639,0.3039865,0.2361216,0.1954364,0.1570958,0.821224,0.4327062,0.1538245,0.2318035,0.3310599,0.5431017,0.7320804,0.6705841,0.3753429,0.4706475,0.4652312,0.7206368,0.2479973,0.3855682,0.5369592,0.4111414,0.7905399,0.9025121,0.3978544,0.6317843,0.6937338,0.2896857,0.4740366,0.722426,0.2571215,0.5656186,0.77589,0.3398955,0.5868948,0.8469912,0.8260625,0.5196795,0.2291777,0.3666121,0.355342,0.6705629,0.6288481,0.409977,0.7505745,0.2839473,0.5171606,0.5331706,0.6569576,0.8114489,0.598777,0.295392,0.5747207,0.677678,0.4655637,0.7452829,0.8751757,0.6891038,0.4481567,0.6558807,0.4737389,0.3433082,0.8416823,0.6764221,0.8242401,0.6772253,0.497835,0.7559488,0.8311256,0.7839392,0.4629034,0.7442801
S_2121356_e_025.set,0.4937954,0.3068168,0.151426,0.1107533,0.4443025,0.3329096,0.1663973,0.08253643,0.04870347,0.4157764,0.2034184,0.08935957,0.09037828,0.05693462,0.05505925,0.08118942,0.07138024,0.05649747,0.7825335,0.4882067,0.2651376,0.1574299,0.1094944,0.05576788,0.06749796,0.1454217,0.66477,0.5116409,0.3201167,0.07254885,0.09758905,0.1065832,0.2222266,0.2313672,0.1969362,0.8195444,0.5705689,0.09463219,0.05681035,0.08384968,0.1883531,0.3793903,0.6429189,0.730451,0.6164533,0.1237576,0.2247566,0.274362,0.340872,0.4468546,0.4498976,0.8337064,0.05352762,0.05743772,0.1982705,0.3966863,0.6488895,0.5663012,0.8311672,0.8842081,0.2328424,0.419441,0.5201747,0.4706663,0.6764061,0.7364991,0.0585116,0.07407663,0.2727497,0.5285552,0.8322015,0.3797346,0.6633904,0.8604368,0.2557947,0.4789473,0.6261141,0.4381934,0.6719501,0.8176716,0.7312654,0.4480294,0.2499574,0.09022256,0.05543014,0.06030711,0.07004748,0.6307237,0.3376712,0.2013147,0.2346299,0.1563423,0.1056467,0.738837,0.4535438,0.1646996,0.04230348,0.07061977,0.1081904,0.6172284,0.4763041,0.3401206,0.2026364,0.2137605,0.1794887,0.8453655,0.4802915,0.09652008,0.2197014,0.3499777,0.6289668,0.7777364,0.7139957,0.343321,0.4846006,0.4916395,0.7767398,0.1804248,0.386251,0.6039484,0.5261413,0.8448309,0.9365727,0.417891,0.6725277,0.7714393,0.2975249,0.5435121,0.8046237,0.3491989,0.6429752,0.8245186,0.4478207,0.7027163,0.8922741,0.7974487,0.5331808,0.2227843,0.2990289,0.27822,0.6607449,0.5558754,0.4040374,0.8549935,0.3352989,0.5144922,0.5322672,0.6965404,0.8266066,0.7137225,0.3646631,0.6391698,0.750293,0.5971456,0.8738887,0.9266374,0.7739923,0.5397587,0.7231542,0.5954087,0.4329211,0.8941032,0.6798181,0.8444254,0.7629371,0.5277972,0.8191521,0.8979434,0.7959134,0.5750375,0.881366
S_2121356_e_026.set,0.7468124,0.4608396,0.2670137,0.1179156,0.3526233,0.3179089,0.1102522,0.03788404,0.05561737,0.6169138,0.3715181,0.1695796,0.08593073,0.03934252,0.03070226,0.1846313,0.141451,0.08723897,0.7498872,0.4842483,0.2575891,0.2172867,0.1685592,0.04704509,0.04298211,0.1239766,0.7021412,0.5544518,0.3260905,0.04071221,0.07094388,0.08067686,0.2339635,0.2548517,0.1876705,0.8246881,0.5617079,0.0936306,0.06447002,0.05100952,0.1548015,0.3285017,0.6664759,0.7500622,0.6201943,0.05013686,0.1921764,0.2510482,0.3302775,0.456531,0.4274705,0.8285425,0.04382076,0.02703616,0.117101,0.3064162,0.552878,0.5447331,0.7891594,0.8691499,0.1014266,0.3368193,0.456227,0.3846573,0.6182531,0.6801029,0.04875818,0.04034888,0.2279933,0.482442,0.8123727,0.3461929,0.5992726,0.8613318,0.1560521,0.4424714,0.6221545,0.3450829,0.6268361,0.8082374,0.7496859,0.3787202,0.1889268,0.06862915,0.04612372,0.0246854,0.04227515,0.6208265,0.2538608,0.1428743,0.1360309,0.07436134,0.07436312,0.6566727,0.3487058,0.1073924,0.04462007,0.02363404,0.04273186,0.5958655,0.3678475,0.2261329,0.1318661,0.1060523,0.0928617,0.8331361,0.4642957,0.04020283,0.1248395,0.2503247,0.571436,0.7324508,0.6649064,0.2703336,0.3798019,0.4052303,0.76737,0.1105999,0.2867138,0.5032775,0.4484534,0.8122043,0.9064463,0.3422761,0.5817222,0.6936262,0.221271,0.4487517,0.7244241,0.2571219,0.6252975,0.823019,0.3540634,0.6505303,0.8464548,0.8150826,0.5152555,0.1523275,0.2473291,0.2195366,0.6198511,0.5494087,0.3663286,0.8177233,0.207441,0.4356755,0.4587075,0.6673591,0.8051078,0.6542298,0.2317113,0.5721791,0.7019257,0.5228584,0.8372982,0.8968787,0.6925523,0.448234,0.6145163,0.4541215,0.3177554,0.8824651,0.6236801,0.791204,0.7317812,0.4647366,0.7725915,0.8770543,0.7755817,0.5142206,0.8582398
S_2121356_e_027.set,0.8134256,0.5767832,0.3596957,0.2155405,0.4133627,0.2813219,0.07860942,0.06514768,0.133528,0.6197711,0.4299496,0.2655309,0.05451934,0.06711801,0.09698003,0.2103855,0.2111357,0.1756325,0.8109365,0.5530412,0.3492281,0.328169,0.1971872,0.05682466,0.09889389,0.2152842,0.6878675,0.5922569,0.4067093,0.04839722,0.1080241,0.1589995,0.2682875,0.3181282,0.2784404,0.8389133,0.618358,0.1945856,0.09379098,0.05594571,0.194279,0.4030834,0.7047195,0.7687588,0.6700258,0.06650195,0.217755,0.3106529,0.3466037,0.4924923,0.4947872,0.8679016,0.09115843,0.04521845,0.1038418,0.3332668,0.6220982,0.6058769,0.8100688,0.8863625,0.1205525,0.360297,0.4964858,0.4120196,0.6435483,0.7276523,0.0593734,0.04815873,0.1924045,0.4870917,0.8355241,0.4284877,0.6648913,0.8753213,0.1632033,0.4557219,0.6296934,0.4003793,0.6590011,0.8267826,0.6705772,0.3256287,0.136192,0.04196447,0.06442101,0.04242381,0.03233541,0.4754761,0.1797433,0.08705836,0.09475082,0.04487388,0.03294026,0.6415687,0.2967402,0.090639,0.04974104,0.02781043,0.04598418,0.5046413,0.3009282,0.1742832,0.1245946,0.09778346,0.07932611,0.7722352,0.3716491,0.05738454,0.1267465,0.2171842,0.5500874,0.6644753,0.5675326,0.2856768,0.3517504,0.3460016,0.7451012,0.1899716,0.3527744,0.5206977,0.4609789,0.814918,0.8998467,0.4322937,0.6316534,0.7033199,0.3326679,0.5482302,0.772074,0.2539828,0.6325477,0.8344073,0.4350065,0.7104629,0.8819939,0.8373913,0.6000514,0.1743028,0.3241869,0.3339994,0.6150932,0.6059585,0.4672617,0.8553207,0.224884,0.4828893,0.5335858,0.6688787,0.8233368,0.7167871,0.2444856,0.5909234,0.72065,0.5674862,0.8467882,0.9109253,0.7208508,0.4560597,0.6512968,0.4748548,0.3167154,0.8716748,0.7056444,0.8121835,0.7257428,0.5535654,0.8070219,0.8794323,0.8135434,0.568892,0.8710757
S_2121356_e_028.set,0.6840007,0.4104153,0.2516947,0.1572476,0.2213122,0.1383932,0.04596884,0.04798697,0.07153383,0.570273,0.3438945,0.1953634,0.03224721,0.0563368,0.06998307,0.2241291,0.1743647,0.1246479,0.765643,0.5136209,0.3311352,0.1302834,0.02425861,0.02349399,0.07820711,0.1664315,0.699029,0.6058934,0.3909014,0.05469335,0.1334288,0.1526511,0.3381215,0.3589751,0.2812936,0.8411195,0.6421092,0.09628323,0.02823603,0.09595241,0.2042203,0.387395,0.6605521,0.7861896,0.6810974,0.103389,0.2554162,0.3253933,0.3747002,0.5256807,0.5227992,0.8827584,0.06314594,0.04470265,0.1941237,0.3752871,0.6207744,0.5487139,0.7951444,0.8887526,0.1429418,0.3827641,0.5252239,0.3832947,0.6478123,0.7564495,0.05902391,0.06292167,0.2418545,0.4756078,0.822151,0.3966919,0.6393948,0.8560936,0.161871,0.4194256,0.6106693,0.3245629,0.59896,0.8088278,0.6392944,0.3543211,0.1963798,0.08120336,0.0558063,0.05160879,0.04833747,0.55144,0.2603465,0.1545873,0.144848,0.0804824,0.06867882,0.7080492,0.44576,0.1416839,0.03786796,0.06636726,0.08439096,0.5459068,0.4447843,0.2914244,0.1946011,0.1894568,0.1501651,0.8289493,0.4023188,0.1136282,0.2285945,0.3092903,0.5590335,0.7343149,0.6502963,0.3265905,0.4514977,0.4531103,0.6908455,0.1873441,0.3606467,0.5231669,0.4512915,0.7834207,0.8692234,0.3586289,0.5893424,0.6981646,0.2816459,0.4753226,0.7254816,0.2669187,0.557496,0.7782767,0.3186642,0.5775135,0.8171732,0.8103269,0.5766214,0.2836344,0.3813716,0.3514109,0.6881716,0.6168307,0.4627544,0.8290984,0.278263,0.510781,0.5381399,0.6760221,0.8337741,0.7233006,0.271428,0.5855797,0.7378621,0.4933631,0.7971867,0.9031636,0.746106,0.4995033,0.6143819,0.4645218,0.3362746,0.8612101,0.6440393,0.7707946,0.701698,0.4688872,0.7364498,0.8610008,0.7912619,0.5220674,0.8449066
S_2121356_e_029.set,0.7319753,0.4129933,0.2070013,0.06772876,0.2814751,0.2171059,0.1056268,0.0500957,0.03382334,0.5478332,0.3208999,0.1163366,0.04583417,0.03601925,0.04077804,0.1467372,0.1047071,0.06349885,0.7798687,0.488866,0.2325913,0.1827196,0.1083145,0.05452266,0.06482729,0.1174669,0.6939596,0.5807816,0.3199512,0.05189053,0.09353315,0.1141878,0.2275577,0.2524101,0.1922958,0.8055558,0.5061525,0.1071938,0.06336415,0.0763794,0.1370438,0.2712716,0.6784303,0.7333186,0.583752,0.09728016,0.1945094,0.2388513,0.2847363,0.3866424,0.3757008,0.7963862,0.05668206,0.05826397,0.1591243,0.2910912,0.489994,0.5736723,0.7737911,0.854036,0.1692321,0.3420063,0.4323083,0.3624751,0.5466125,0.6241149,0.0569492,0.07616397,0.2659422,0.4760225,0.7643719,0.3496027,0.5647765,0.8485125,0.2089335,0.4415339,0.6091824,0.3075794,0.5503647,0.7759176,0.6897516,0.4510506,0.2289748,0.08691371,0.04722896,0.06208432,0.07966018,0.6422112,0.3416465,0.2071818,0.1773761,0.1387977,0.1240418,0.6568435,0.3703166,0.1447312,0.06209425,0.08841799,0.1176151,0.5682769,0.4109062,0.2778124,0.1940935,0.1988991,0.1798382,0.8219608,0.4796728,0.09349721,0.2042348,0.3264188,0.6261795,0.7661521,0.691421,0.3285882,0.4675265,0.4998403,0.7720577,0.1400177,0.3208687,0.4957103,0.467003,0.7886193,0.8871326,0.3678935,0.6166997,0.733793,0.2161354,0.4237977,0.6668437,0.2657887,0.5764708,0.7895666,0.3070667,0.589632,0.8204233,0.8137444,0.5215318,0.2009857,0.2848966,0.2627019,0.6081606,0.531268,0.3687667,0.7855751,0.2794249,0.4586586,0.4766613,0.6581256,0.7775025,0.6358783,0.3209657,0.5835891,0.6868423,0.489138,0.7610797,0.8612785,0.7622026,0.5172431,0.6304315,0.5365503,0.4098594,0.8834913,0.6268473,0.8035049,0.7578248,0.4705716,0.7707307,0.8932118,0.7900223,0.5066294,0.8326079
